IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
132.145.121.125,2095,2095,false,NRT,Asia Pacific,Tokyo,76,1.29
132.145.120.115,8443,8443,true,NRT,Asia Pacific,Tokyo,70,1.25
150.230.21.78,443,443,true,AMS,Europe,Amsterdam,245,1.22
151.145.64.170,2053,2053,true,NRT,Asia Pacific,Tokyo,88,1.21
141.147.72.168,443,443,true,FRA,Europe,Frankfurt,190,1.18
138.3.217.39,2082,2082,false,NRT,Asia Pacific,Tokyo,76,1.17
155.248.163.133,2087,2087,true,NRT,Asia Pacific,Tokyo,81,1.17
132.145.121.125,2086,2086,false,NRT,Asia Pacific,Tokyo,80,1.16
132.145.121.125,2052,2052,false,NRT,Asia Pacific,Tokyo,84,1.14
141.147.108.206,443,443,true,AMS,Europe,Amsterdam,164,1.14
143.47.224.48,443,443,true,FRA,Europe,Frankfurt,164,1.13
151.145.64.170,2082,2082,false,NRT,Asia Pacific,Tokyo,88,1.12
131.186.63.35,8080,8080,false,NRT,Asia Pacific,Tokyo,81,1.12
141.147.164.54,2087,2087,true,NRT,Asia Pacific,Tokyo,152,1.11
158.101.140.252,80,80,false,NRT,Asia Pacific,Tokyo,74,1.10
158.101.175.51,2053,443,true,FRA,Europe,Frankfurt,167,1.07
155.248.163.133,2082,2082,false,NRT,Asia Pacific,Tokyo,76,1.07
158.101.140.252,2086,2086,false,NRT,Asia Pacific,Tokyo,93,1.05
152.70.106.21,2082,2082,false,NRT,Asia Pacific,Tokyo,85,1.02
140.238.35.195,2087,2087,true,NRT,Asia Pacific,Tokyo,85,1.01
151.145.65.8,8443,8443,true,NRT,Asia Pacific,Tokyo,98,1.00
132.145.121.34,2082,2082,false,NRT,Asia Pacific,Tokyo,73,0.99
132.145.121.125,8443,8443,true,NRT,Asia Pacific,Tokyo,75,0.98
131.186.37.191,2095,2095,false,NRT,Asia Pacific,Tokyo,83,0.97
151.145.65.8,2095,2095,false,NRT,Asia Pacific,Tokyo,69,0.96
132.145.121.242,2083,2083,true,HKG,Asia Pacific,Hong Kong,241,0.95
158.101.155.246,8880,8880,false,NRT,Asia Pacific,Tokyo,102,0.93
141.147.170.160,2096,2096,true,NRT,Asia Pacific,Tokyo,139,0.93
158.178.147.239,443,443,true,FRA,Europe,Frankfurt,266,0.88
158.101.140.252,2083,2083,true,NRT,Asia Pacific,Tokyo,115,0.88
141.147.61.116,8443,443,true,FRA,Europe,Frankfurt,200,0.87
141.147.75.139,443,443,true,FRA,Europe,Frankfurt,212,0.86
158.101.92.156,8443,8443,true,NRT,Asia Pacific,Tokyo,162,0.85
155.248.163.133,2096,2096,true,NRT,Asia Pacific,Tokyo,78,0.84
141.147.170.160,2087,2087,true,NRT,Asia Pacific,Tokyo,105,0.82
158.101.68.100,2082,2082,false,NRT,Asia Pacific,Tokyo,95,0.82
158.101.146.160,2082,2082,false,NRT,Asia Pacific,Tokyo,92,0.77
155.248.163.133,80,80,false,NRT,Asia Pacific,Tokyo,82,0.77
132.145.121.125,2087,2087,true,NRT,Asia Pacific,Tokyo,94,0.76
155.248.163.133,2053,2053,true,NRT,Asia Pacific,Tokyo,84,0.75
158.101.215.45,8443,443,true,AMS,Europe,Amsterdam,173,0.74
141.147.170.160,80,80,false,NRT,Asia Pacific,Tokyo,96,0.73
158.101.155.246,2086,2086,false,NRT,Asia Pacific,Tokyo,86,0.72
158.101.140.252,2082,2082,false,NRT,Asia Pacific,Tokyo,69,0.72
155.248.163.133,8080,8080,false,NRT,Asia Pacific,Tokyo,81,0.70
151.145.69.105,8080,8080,false,HKG,Asia Pacific,Hong Kong,143,0.68
131.186.59.232,80,80,false,HKG,Asia Pacific,Hong Kong,138,0.67
144.21.59.35,443,443,true,FRA,Europe,Frankfurt,244,0.67
152.70.98.174,8880,8880,false,NRT,Asia Pacific,Tokyo,84,0.67
131.186.40.31,2095,2095,false,HKG,Asia Pacific,Hong Kong,128,0.66
158.101.140.252,2087,2087,true,NRT,Asia Pacific,Tokyo,93,0.65
132.145.121.125,8080,8080,false,NRT,Asia Pacific,Tokyo,85,0.59
131.186.37.69,2083,2083,true,NRT,Asia Pacific,Tokyo,89,0.59
146.235.214.73,443,443,true,SJC,North America,San Jose,392,0.58
138.2.75.236,80,0,false,SIN,Asia Pacific,Singapore,17,0.57
131.186.34.244,2095,2095,false,NRT,Asia Pacific,Tokyo,89,0.55
158.101.155.115,2052,2052,false,NRT,Asia Pacific,Tokyo,84,0.54
151.145.64.170,2083,2083,true,NRT,Asia Pacific,Tokyo,218,0.53
150.136.61.148,443,443,true,IAD,North America,Ashburn,271,0.53
155.248.163.133,8443,8443,true,NRT,Asia Pacific,Tokyo,148,0.52
132.145.112.168,8880,8880,false,NRT,Asia Pacific,Tokyo,69,0.46
146.235.210.182,2053,443,true,SJC,North America,San Jose,494,0.44
146.235.210.182,8443,443,true,SJC,North America,San Jose,377,0.42
141.147.170.160,8443,8443,true,NRT,Asia Pacific,Tokyo,155,0.41
158.101.140.252,2053,2053,true,NRT,Asia Pacific,Tokyo,203,0.37
158.101.148.221,2095,2095,false,HKG,Asia Pacific,Hong Kong,146,0.34
192.9.138.241,443,443,true,SJC,North America,San Jose,350,0.34
158.101.140.252,2052,2052,false,NRT,Asia Pacific,Tokyo,84,0.34
152.70.60.135,443,443,true,FRA,Europe,Frankfurt,278,0.30
138.2.108.118,2082,0,false,SIN,Asia Pacific,Singapore,31,0.28
146.235.234.114,443,443,true,SJC,North America,San Jose,434,0.27
138.2.108.118,8880,0,false,SIN,Asia Pacific,Singapore,26,0.27
138.2.108.118,8080,0,false,SIN,Asia Pacific,Singapore,33,0.25
132.145.121.125,80,80,false,NRT,Asia Pacific,Tokyo,88,0.24
138.2.108.118,2086,0,false,SIN,Asia Pacific,Singapore,35,0.24
204.216.105.106,8443,8443,true,YYZ,North America,Toronto,360,0.23
138.2.108.118,2052,0,false,SIN,Asia Pacific,Singapore,26,0.23
141.147.47.32,8443,443,true,FRA,Europe,Frankfurt,190,0.22
138.2.108.118,2095,0,false,SIN,Asia Pacific,Singapore,49,0.20
158.101.175.51,8443,443,true,FRA,Europe,Frankfurt,193,0.18
150.230.47.17,443,443,true,SJC,North America,San Jose,465,0.16
129.159.84.71,443,443,true,IAD,North America,Ashburn,249,0.16
141.147.77.214,443,443,true,AMS,Europe,Amsterdam,174,0.14
129.159.83.88,8443,443,true,IAD,North America,Ashburn,383,0.13
141.147.40.44,2053,443,true,FRA,Europe,Frankfurt,168,0.11
150.230.6.128,80,0,false,KIX,Asia Pacific,Osaka,70,0.10
143.47.182.76,80,0,false,AMS,Europe,Amsterdam,188,0.09
138.2.35.151,80,0,false,KIX,Asia Pacific,Osaka,75,0.09
143.47.178.255,80,0,false,AMS,Europe,Amsterdam,186,0.07
132.145.123.6,80,0,false,NRT,Asia Pacific,Tokyo,82,0.07
158.101.136.128,80,0,false,NRT,Asia Pacific,Tokyo,87,0.07
155.248.162.233,80,0,false,NRT,Asia Pacific,Tokyo,85,0.07
151.145.65.108,80,0,false,NRT,Asia Pacific,Tokyo,75,0.07
138.3.222.50,80,0,false,NRT,Asia Pacific,Tokyo,78,0.07
132.145.117.33,80,0,false,NRT,Asia Pacific,Tokyo,71,0.07
146.56.178.88,80,0,false,ICN,Asia Pacific,Seoul,110,0.07
152.70.102.142,80,0,false,NRT,Asia Pacific,Tokyo,83,0.06
138.3.216.181,80,0,false,NRT,Asia Pacific,Tokyo,79,0.06
158.101.136.221,80,0,false,NRT,Asia Pacific,Tokyo,95,0.06
158.101.93.200,80,0,false,NRT,Asia Pacific,Tokyo,74,0.06
138.3.244.36,80,0,false,FRA,Europe,Frankfurt,167,0.06
151.145.65.108,2082,0,false,NRT,Asia Pacific,Tokyo,74,0.06
132.145.127.203,8443,443,true,NRT,Asia Pacific,Tokyo,75,0.05
138.3.222.50,2086,0,false,NRT,Asia Pacific,Tokyo,80,0.05
158.101.136.221,8080,0,false,NRT,Asia Pacific,Tokyo,72,0.05
132.226.0.181,2086,0,false,NRT,Asia Pacific,Tokyo,82,0.05
151.145.65.108,2052,0,false,NRT,Asia Pacific,Tokyo,81,0.05
152.70.102.142,8080,0,false,NRT,Asia Pacific,Tokyo,84,0.05
158.101.136.128,2052,0,false,NRT,Asia Pacific,Tokyo,85,0.05
138.3.216.181,8880,0,false,NRT,Asia Pacific,Tokyo,70,0.05
138.3.222.50,2082,0,false,NRT,Asia Pacific,Tokyo,95,0.05
158.101.136.221,2052,0,false,NRT,Asia Pacific,Tokyo,75,0.05
150.230.217.29,8080,0,false,NRT,Asia Pacific,Tokyo,75,0.05
158.101.136.128,2086,0,false,NRT,Asia Pacific,Tokyo,88,0.05
152.70.102.142,2082,0,false,NRT,Asia Pacific,Tokyo,81,0.05
158.101.136.221,2082,0,false,NRT,Asia Pacific,Tokyo,78,0.05
89.168.37.47,80,0,false,CDG,Europe,Paris,167,0.05
168.138.203.39,8880,0,false,NRT,Asia Pacific,Tokyo,77,0.05
138.3.216.181,8080,0,false,NRT,Asia Pacific,Tokyo,74,0.05
132.145.117.33,8080,0,false,NRT,Asia Pacific,Tokyo,91,0.05
158.101.136.221,2086,0,false,NRT,Asia Pacific,Tokyo,77,0.05
168.138.203.39,2052,0,false,NRT,Asia Pacific,Tokyo,80,0.05
152.70.102.142,2086,0,false,NRT,Asia Pacific,Tokyo,82,0.05
155.248.162.233,2086,0,false,NRT,Asia Pacific,Tokyo,82,0.05
132.145.123.6,2052,0,false,NRT,Asia Pacific,Tokyo,71,0.05
158.101.136.221,8880,0,false,NRT,Asia Pacific,Tokyo,84,0.05
152.70.102.142,2052,0,false,NRT,Asia Pacific,Tokyo,82,0.05
152.70.102.142,8880,0,false,NRT,Asia Pacific,Tokyo,78,0.05
151.145.65.108,8880,0,false,NRT,Asia Pacific,Tokyo,89,0.05
132.145.123.6,2082,0,false,NRT,Asia Pacific,Tokyo,74,0.05
132.145.123.6,2086,0,false,NRT,Asia Pacific,Tokyo,88,0.05
158.101.93.200,8080,0,false,NRT,Asia Pacific,Tokyo,69,0.05
132.145.123.6,2095,0,false,NRT,Asia Pacific,Tokyo,73,0.05
138.2.26.80,8080,0,false,NRT,Asia Pacific,Tokyo,84,0.05
158.101.136.128,8080,0,false,NRT,Asia Pacific,Tokyo,84,0.05
158.101.93.200,8880,0,false,NRT,Asia Pacific,Tokyo,94,0.05
132.145.117.33,8880,0,false,NRT,Asia Pacific,Tokyo,91,0.05
158.101.93.200,2082,0,false,NRT,Asia Pacific,Tokyo,83,0.05
151.145.65.108,8080,0,false,NRT,Asia Pacific,Tokyo,72,0.05
151.145.65.108,2095,0,false,NRT,Asia Pacific,Tokyo,87,0.05
158.101.136.128,2082,0,false,NRT,Asia Pacific,Tokyo,78,0.05
158.101.136.128,8880,0,false,NRT,Asia Pacific,Tokyo,81,0.05
132.145.117.33,2052,0,false,NRT,Asia Pacific,Tokyo,89,0.05
138.3.222.50,8080,0,false,NRT,Asia Pacific,Tokyo,86,0.05
155.248.162.233,2095,0,false,NRT,Asia Pacific,Tokyo,82,0.05
155.248.162.233,2052,0,false,NRT,Asia Pacific,Tokyo,84,0.05
150.230.213.65,8880,0,false,NRT,Asia Pacific,Tokyo,76,0.05
132.145.117.33,2095,0,false,NRT,Asia Pacific,Tokyo,92,0.05
138.3.222.50,8880,0,false,NRT,Asia Pacific,Tokyo,74,0.04
158.101.93.200,2052,0,false,NRT,Asia Pacific,Tokyo,86,0.04
150.230.213.65,2082,0,false,NRT,Asia Pacific,Tokyo,94,0.04
155.248.162.233,2082,0,false,NRT,Asia Pacific,Tokyo,84,0.04
158.101.136.221,2052,0,false,NRT,Asia Pacific,Tokyo,86,0.04
152.70.102.142,2095,0,false,NRT,Asia Pacific,Tokyo,73,0.04
132.145.123.6,8880,0,false,NRT,Asia Pacific,Tokyo,95,0.04
158.101.136.221,2095,0,false,NRT,Asia Pacific,Tokyo,80,0.04
146.56.38.64,80,0,false,NRT,Asia Pacific,Tokyo,111,0.04
155.248.162.233,8080,0,false,NRT,Asia Pacific,Tokyo,77,0.04
138.3.216.181,2082,0,false,NRT,Asia Pacific,Tokyo,79,0.04
155.248.162.233,8880,0,false,NRT,Asia Pacific,Tokyo,85,0.04
132.145.123.6,8080,0,false,NRT,Asia Pacific,Tokyo,82,0.04
151.145.65.108,2086,0,false,NRT,Asia Pacific,Tokyo,76,0.04
138.3.222.50,2095,0,false,NRT,Asia Pacific,Tokyo,78,0.04
158.101.136.128,2095,0,false,NRT,Asia Pacific,Tokyo,93,0.04
40.233.85.79,80,0,false,YYZ,North America,Toronto,336,0.04
168.138.203.39,2082,0,false,NRT,Asia Pacific,Tokyo,87,0.04
164.152.34.166,80,8080,false,GRU,South America,São Paulo,447,0.04
168.138.203.39,8080,0,false,NRT,Asia Pacific,Tokyo,85,0.04
138.3.222.50,2052,0,false,NRT,Asia Pacific,Tokyo,74,0.04
132.145.127.203,2053,443,true,NRT,Asia Pacific,Tokyo,71,0.04
168.138.203.39,2086,0,false,NRT,Asia Pacific,Tokyo,78,0.04
144.24.87.205,80,0,false,ICN,Asia Pacific,Seoul,68,0.04
84.8.141.133,80,0,false,NBO,Africa,Nairobi,116,0.04
132.145.117.33,2082,0,false,NRT,Asia Pacific,Tokyo,90,0.04
158.101.93.200,2086,0,false,NRT,Asia Pacific,Tokyo,81,0.04
138.3.216.181,2086,0,false,NRT,Asia Pacific,Tokyo,79,0.04
138.3.216.181,2052,0,false,NRT,Asia Pacific,Tokyo,69,0.04
158.101.93.200,2095,0,false,NRT,Asia Pacific,Tokyo,80,0.04
168.138.203.39,2095,0,false,NRT,Asia Pacific,Tokyo,70,0.04
138.3.216.181,2095,0,false,NRT,Asia Pacific,Tokyo,86,0.04
143.47.45.82,80,0,false,MAD,Europe,Madrid,167,0.03
138.2.108.118,2096,0,true,SIN,Asia Pacific,Singapore,74,0.03
138.2.108.118,8443,0,true,SIN,Asia Pacific,Singapore,60,0.03
138.2.108.118,2053,0,true,SIN,Asia Pacific,Singapore,59,0.03
138.2.108.118,2087,0,true,SIN,Asia Pacific,Singapore,50,0.03
138.2.108.118,2083,0,true,SIN,Asia Pacific,Singapore,61,0.03
138.2.154.115,80,0,false,AMS,Europe,Amsterdam,190,0.03
138.3.216.181,2053,0,true,NRT,Asia Pacific,Tokyo,115,0.03
151.145.65.108,2083,0,true,NRT,Asia Pacific,Tokyo,72,0.03
138.2.234.238,80,0,false,SJC,North America,San Jose,400,0.03
132.145.123.6,2053,0,true,NRT,Asia Pacific,Tokyo,77,0.02
151.145.65.108,2087,0,true,NRT,Asia Pacific,Tokyo,85,0.02
151.145.65.108,2053,0,true,NRT,Asia Pacific,Tokyo,79,0.02
168.138.203.39,2083,0,true,NRT,Asia Pacific,Tokyo,89,0.02
158.101.136.221,2053,0,true,NRT,Asia Pacific,Tokyo,155,0.02
141.147.104.129,80,0,false,LHR,Europe,London,182,0.02
138.3.222.50,8443,0,true,NRT,Asia Pacific,Tokyo,104,0.02
138.3.216.181,2096,0,true,NRT,Asia Pacific,Tokyo,90,0.02
155.248.162.233,2083,0,true,NRT,Asia Pacific,Tokyo,86,0.02
151.145.65.108,2096,0,true,NRT,Asia Pacific,Tokyo,73,0.02
152.70.102.142,2096,0,true,NRT,Asia Pacific,Tokyo,96,0.02
151.145.65.108,8443,0,true,NRT,Asia Pacific,Tokyo,90,0.02
132.145.117.33,8443,0,true,NRT,Asia Pacific,Tokyo,113,0.02
158.101.136.128,2053,0,true,NRT,Asia Pacific,Tokyo,113,0.02
132.145.123.6,2087,0,true,NRT,Asia Pacific,Tokyo,79,0.02
129.146.23.172,80,0,false,LAX,North America,Los Angeles,221,0.02
158.101.93.200,2053,0,true,NRT,Asia Pacific,Tokyo,93,0.02
152.70.102.142,2087,0,true,NRT,Asia Pacific,Tokyo,95,0.02
132.145.117.33,2087,0,true,NRT,Asia Pacific,Tokyo,121,0.02
158.101.93.200,2083,0,true,NRT,Asia Pacific,Tokyo,108,0.02
140.238.42.149,2053,0,true,NRT,Asia Pacific,Tokyo,90,0.02
158.101.136.221,2096,0,true,NRT,Asia Pacific,Tokyo,105,0.01
155.248.162.233,2096,0,true,NRT,Asia Pacific,Tokyo,71,0.01
132.145.123.6,2096,0,true,NRT,Asia Pacific,Tokyo,83,0.01
155.248.162.233,8443,0,true,NRT,Asia Pacific,Tokyo,85,0.01
132.145.117.33,2083,0,true,NRT,Asia Pacific,Tokyo,91,0.01
129.146.175.56,80,0,false,LAX,North America,Los Angeles,206,0.01
138.3.222.50,2083,0,true,NRT,Asia Pacific,Tokyo,126,0.01
140.238.42.149,2096,0,true,NRT,Asia Pacific,Tokyo,77,0.01
138.3.222.50,2087,0,true,NRT,Asia Pacific,Tokyo,101,0.01
158.101.136.221,2083,0,true,NRT,Asia Pacific,Tokyo,137,0.01
129.153.165.237,443,443,true,IAD,North America,Ashburn,252,0.01
158.101.93.200,8443,0,true,NRT,Asia Pacific,Tokyo,87,0.01
158.101.93.200,2087,0,true,NRT,Asia Pacific,Tokyo,159,0.01
138.2.229.233,80,0,false,SJC,North America,San Jose,561,0.01
129.151.207.149,80,0,false,OSL,Europe,Oslo,246,0.01
138.3.216.181,2087,0,true,NRT,Asia Pacific,Tokyo,107,0.01
140.238.37.162,2087,0,true,NRT,Asia Pacific,Tokyo,77,0.01
158.101.136.128,2096,0,true,NRT,Asia Pacific,Tokyo,84,0.01
132.145.117.33,2096,0,true,NRT,Asia Pacific,Tokyo,84,0.01
158.101.136.128,2087,0,true,NRT,Asia Pacific,Tokyo,110,0.01
132.145.54.222,80,0,false,LHR,Europe,London,183,0.01
168.138.203.39,2053,0,true,NRT,Asia Pacific,Tokyo,81,0.01
168.138.203.39,8443,0,true,NRT,Asia Pacific,Tokyo,103,0.01
158.101.136.128,2083,0,true,NRT,Asia Pacific,Tokyo,162,0.01
158.101.136.221,8443,0,true,NRT,Asia Pacific,Tokyo,105,0.01
132.145.123.6,2083,0,true,NRT,Asia Pacific,Tokyo,80,0.01
132.145.123.6,8443,0,true,NRT,Asia Pacific,Tokyo,80,0.01
138.3.216.181,8443,0,true,NRT,Asia Pacific,Tokyo,77,0.01
138.3.216.181,2083,0,true,NRT,Asia Pacific,Tokyo,95,0.01
138.3.222.50,2053,0,true,NRT,Asia Pacific,Tokyo,92,0.01
138.3.222.50,2096,0,true,NRT,Asia Pacific,Tokyo,111,0.01
155.248.162.233,2087,0,true,NRT,Asia Pacific,Tokyo,115,0.01
155.248.162.233,2053,0,true,NRT,Asia Pacific,Tokyo,99,0.01
132.145.117.33,2053,0,true,NRT,Asia Pacific,Tokyo,112,0.01
138.2.181.173,2095,0,false,AMS,Europe,Amsterdam,178,0.01
158.101.93.200,2096,0,true,NRT,Asia Pacific,Tokyo,113,0.01
144.24.163.83,2095,0,false,FRA,Europe,Frankfurt,179,0.01
141.144.250.193,2095,0,false,FRA,Europe,Frankfurt,174,0.01
168.138.203.39,2096,0,true,NRT,Asia Pacific,Tokyo,86,0.01
168.138.203.39,2087,0,true,NRT,Asia Pacific,Tokyo,92,0.01
168.138.203.39,80,0,false,NRT,Asia Pacific,Tokyo,80,0.01
146.56.134.155,443,0,false,HKG,Asia Pacific,Hong Kong,121,0.01
152.70.102.142,8443,0,true,NRT,Asia Pacific,Tokyo,96,0.01
152.70.102.142,2083,0,true,NRT,Asia Pacific,Tokyo,84,0.01
146.235.200.252,80,0,false,SJC,North America,San Jose,525,0.01
150.230.118.127,80,0,false,LHR,Europe,London,203,0.01
213.35.121.216,80,0,false,SIN,Asia Pacific,Singapore,10,0.01
213.35.122.57,80,0,false,SIN,Asia Pacific,Singapore,28,0.01
138.3.223.255,80,0,false,NRT,Asia Pacific,Tokyo,68,0.00
144.24.88.94,80,0,false,ICN,Asia Pacific,Seoul,67,0.00
152.70.255.150,80,0,false,ICN,Asia Pacific,Seoul,99,0.00
141.147.88.36,80,0,false,LHR,Europe,London,179,0.00
158.178.150.142,80,0,false,AMS,Europe,Amsterdam,175,0.00
138.3.214.94,80,0,false,NRT,Asia Pacific,Tokyo,65,0.00
129.151.167.170,80,0,false,NBO,Africa,Nairobi,119,0.00
146.56.46.54,80,0,false,ICN,Asia Pacific,Seoul,102,0.00
131.186.63.78,80,0,false,NRT,Asia Pacific,Tokyo,80,0.00
168.138.198.241,8080,0,false,NRT,Asia Pacific,Tokyo,112,0.00
146.235.218.69,80,0,false,SJC,North America,San Jose,458,0.00
193.122.117.38,8080,0,false,ICN,Asia Pacific,Seoul,93,0.00
140.238.8.180,8080,0,false,ICN,Asia Pacific,Seoul,110,0.00
89.168.60.62,80,0,false,CDG,Europe,Paris,235,0.00
132.226.200.151,80,0,false,FRA,Europe,Frankfurt,204,0.00
192.18.135.225,80,0,false,SJC,North America,San Jose,515,0.00
165.1.70.109,80,0,false,SJC,North America,San Jose,553,0.00
152.69.160.167,80,0,false,SYD,Oceania,Sydney,92,0.00
192.18.159.223,80,0,false,YYZ,North America,Toronto,304,0.00
150.136.63.56,80,0,false,IAD,North America,Ashburn,358,0.00
144.22.163.224,80,0,false,GRU,South America,São Paulo,475,0.00
158.178.149.128,80,0,false,YUL,North America,Montréal,172,0.00
193.122.114.77,80,0,false,NRT,Asia Pacific,Tokyo,142,0.00
141.148.225.67,80,0,false,AMS,Europe,Amsterdam,174,0.00
140.238.11.53,80,0,false,ICN,Asia Pacific,Seoul,112,0.00
168.138.52.190,80,0,false,KIX,Asia Pacific,Osaka,74,0.00
141.147.103.238,80,0,false,LHR,Europe,London,197,0.00
141.147.107.14,443,0,true,FRA,Europe,Frankfurt,242,0.00
146.235.17.21,443,443,true,HKG,Asia Pacific,Hong Kong,1,0.00
168.138.184.64,2086,2086,false,SIN,Asia Pacific,Singapore,2,0.00
168.138.185.253,2087,0,true,SIN,Asia Pacific,Singapore,2,0.00
168.138.184.64,2083,0,true,SIN,Asia Pacific,Singapore,3,0.00
168.138.185.253,2053,0,true,SIN,Asia Pacific,Singapore,3,0.00
138.2.104.2,8080,8080,false,SIN,Asia Pacific,Singapore,7,0.00
158.178.246.169,80,0,false,SIN,Asia Pacific,Singapore,11,0.00
129.150.48.166,80,0,false,SIN,Asia Pacific,Singapore,24,0.00
168.138.162.187,443,443,true,SIN,Asia Pacific,Singapore,24,0.00
158.178.241.45,2095,0,false,SIN,Asia Pacific,Singapore,33,0.00
129.150.48.166,2095,0,false,SIN,Asia Pacific,Singapore,42,0.00
138.2.104.2,2083,2083,true,SIN,Asia Pacific,Singapore,45,0.00
138.2.104.2,8443,8443,true,SIN,Asia Pacific,Singapore,59,0.00
168.138.50.249,443,443,true,KIX,Asia Pacific,Osaka,67,0.00
150.230.252.145,80,0,false,ICN,Asia Pacific,Seoul,68,0.00
150.230.208.83,2087,0,true,NRT,Asia Pacific,Tokyo,68,0.00
150.230.105.179,80,0,false,NRT,Asia Pacific,Tokyo,69,0.00
150.230.197.156,8080,8080,false,NRT,Asia Pacific,Tokyo,69,0.00
158.101.144.189,2052,2052,false,NRT,Asia Pacific,Tokyo,69,0.00
155.248.166.39,2095,2095,false,NRT,Asia Pacific,Tokyo,69,0.00
158.101.142.103,2082,2082,false,NRT,Asia Pacific,Tokyo,69,0.00
150.230.208.113,2095,2095,false,NRT,Asia Pacific,Tokyo,69,0.00
155.248.181.4,2082,2082,false,NRT,Asia Pacific,Tokyo,69,0.00
150.230.97.239,8080,0,false,NRT,Asia Pacific,Tokyo,69,0.00
168.138.212.175,2083,0,true,NRT,Asia Pacific,Tokyo,69,0.00
150.230.212.213,8080,8080,false,NRT,Asia Pacific,Tokyo,70,0.00
150.230.208.83,8080,8080,false,NRT,Asia Pacific,Tokyo,70,0.00
155.248.176.98,2095,2095,false,NRT,Asia Pacific,Tokyo,70,0.00
150.230.201.63,2095,2095,false,NRT,Asia Pacific,Tokyo,70,0.00
150.230.212.213,2082,2082,false,NRT,Asia Pacific,Tokyo,70,0.00
158.101.140.255,8080,8080,false,NRT,Asia Pacific,Tokyo,70,0.00
141.147.183.96,2053,2053,true,NRT,Asia Pacific,Tokyo,70,0.00
158.101.133.129,80,0,false,NRT,Asia Pacific,Tokyo,71,0.00
150.230.212.9,80,80,false,NRT,Asia Pacific,Tokyo,71,0.00
168.138.212.74,2083,0,true,NRT,Asia Pacific,Tokyo,71,0.00
150.230.212.9,8080,8080,false,NRT,Asia Pacific,Tokyo,71,0.00
168.138.203.39,2087,0,true,NRT,Asia Pacific,Tokyo,71,0.00
150.230.213.95,2095,2095,false,NRT,Asia Pacific,Tokyo,71,0.00
158.101.139.42,2086,2086,false,NRT,Asia Pacific,Tokyo,71,0.00
150.230.61.252,80,0,false,KIX,Asia Pacific,Osaka,71,0.00
168.138.197.222,8880,8880,false,NRT,Asia Pacific,Tokyo,71,0.00
150.230.105.183,2082,0,false,NRT,Asia Pacific,Tokyo,71,0.00
168.138.198.202,2096,2096,true,NRT,Asia Pacific,Tokyo,71,0.00
150.230.199.118,2083,0,true,NRT,Asia Pacific,Tokyo,71,0.00
150.230.101.125,2095,0,false,NRT,Asia Pacific,Tokyo,71,0.00
150.230.193.89,2086,2086,false,NRT,Asia Pacific,Tokyo,71,0.00
168.138.206.109,2053,0,true,NRT,Asia Pacific,Tokyo,71,0.00
150.230.107.197,2082,2082,false,NRT,Asia Pacific,Tokyo,71,0.00
155.248.179.132,8080,8080,false,NRT,Asia Pacific,Tokyo,71,0.00
150.230.201.162,2096,0,true,NRT,Asia Pacific,Tokyo,72,0.00
158.179.188.7,2095,0,false,NRT,Asia Pacific,Tokyo,72,0.00
158.101.137.74,2095,0,false,NRT,Asia Pacific,Tokyo,72,0.00
155.248.168.251,2052,2052,false,NRT,Asia Pacific,Tokyo,72,0.00
168.138.195.31,8443,8443,true,NRT,Asia Pacific,Tokyo,73,0.00
150.230.197.156,2086,2086,false,NRT,Asia Pacific,Tokyo,73,0.00
150.230.207.53,2052,2052,false,NRT,Asia Pacific,Tokyo,73,0.00
132.226.0.181,8443,0,true,NRT,Asia Pacific,Tokyo,73,0.00
155.248.176.68,2052,2052,false,NRT,Asia Pacific,Tokyo,73,0.00
141.147.165.179,8443,8443,true,NRT,Asia Pacific,Tokyo,73,0.00
150.230.212.87,8880,8880,false,NRT,Asia Pacific,Tokyo,74,0.00
138.2.36.216,443,443,true,HKG,Asia Pacific,Hong Kong,74,0.00
155.248.168.251,80,0,false,NRT,Asia Pacific,Tokyo,74,0.00
150.230.220.232,2082,2082,false,NRT,Asia Pacific,Tokyo,74,0.00
150.230.199.118,2086,0,false,NRT,Asia Pacific,Tokyo,74,0.00
150.230.216.34,2086,2086,false,NRT,Asia Pacific,Tokyo,74,0.00
141.147.147.28,443,443,true,KIX,Asia Pacific,Osaka,75,0.00
150.230.193.89,2082,2082,false,NRT,Asia Pacific,Tokyo,75,0.00
158.179.189.106,2052,0,false,NRT,Asia Pacific,Tokyo,75,0.00
150.230.107.197,8080,8080,false,NRT,Asia Pacific,Tokyo,75,0.00
158.179.188.175,80,80,false,NRT,Asia Pacific,Tokyo,75,0.00
158.101.136.128,2086,0,false,NRT,Asia Pacific,Tokyo,75,0.00
150.230.212.9,2086,2086,false,NRT,Asia Pacific,Tokyo,75,0.00
158.101.145.246,8443,0,true,NRT,Asia Pacific,Tokyo,75,0.00
158.101.144.189,2095,0,false,NRT,Asia Pacific,Tokyo,75,0.00
168.138.194.121,2053,2053,true,NRT,Asia Pacific,Tokyo,75,0.00
150.230.201.162,80,80,false,NRT,Asia Pacific,Tokyo,75,0.00
150.230.212.87,2086,2086,false,NRT,Asia Pacific,Tokyo,76,0.00
138.2.75.91,443,0,true,SIN,Asia Pacific,Singapore,76,0.00
155.248.179.132,2086,2086,false,NRT,Asia Pacific,Tokyo,76,0.00
