IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.243.74.220,2087,2087,true,HKG,Asia Pacific,Hong Kong,63,6.48
8.210.146.108,2096,2096,true,HKG,Asia Pacific,Hong Kong,77,6.48
8.219.106.156,2087,2087,true,SIN,Asia Pacific,Singapore,135,6.47
8.222.137.192,2053,2053,true,SIN,Asia Pacific,Singapore,61,6.47
8.219.78.188,2082,2082,false,SIN,Asia Pacific,Singapore,29,6.47
8.219.132.64,2052,2052,false,SIN,Asia Pacific,Singapore,22,6.47
47.242.36.78,8880,8880,false,HKG,Asia Pacific,Hong Kong,65,6.47
8.222.187.4,8880,8880,false,SIN,Asia Pacific,Singapore,27,6.47
8.219.111.147,2053,2053,true,SIN,Asia Pacific,Singapore,106,6.46
8.210.21.65,8443,8443,true,HKG,Asia Pacific,Hong Kong,47,6.46
8.219.4.122,443,443,true,SIN,Asia Pacific,Singapore,78,6.46
8.210.55.134,2052,2052,false,HKG,Asia Pacific,Hong Kong,59,6.46
8.210.55.134,2086,2086,false,HKG,Asia Pacific,Hong Kong,70,6.46
47.242.59.216,2083,2083,true,HKG,Asia Pacific,Hong Kong,68,6.45
47.237.86.185,8443,8443,true,SIN,Asia Pacific,Singapore,41,6.45
8.219.49.65,8880,8880,false,SIN,Asia Pacific,Singapore,7,6.45
8.222.187.4,2096,2096,true,SIN,Asia Pacific,Singapore,31,6.44
47.237.95.140,2052,2052,false,SIN,Asia Pacific,Singapore,25,6.44
8.222.215.228,8880,8880,false,SIN,Asia Pacific,Singapore,3,6.44
8.222.134.170,2053,2053,true,SIN,Asia Pacific,Singapore,40,6.44
47.236.166.131,2087,2087,true,SIN,Asia Pacific,Singapore,71,6.43
47.236.10.100,2086,2086,false,SIN,Asia Pacific,Singapore,20,6.43
8.210.119.11,80,80,false,HKG,Asia Pacific,Hong Kong,49,6.43
8.219.193.202,8443,8443,true,SIN,Asia Pacific,Singapore,71,6.43
8.222.137.192,2082,2082,false,SIN,Asia Pacific,Singapore,12,6.42
47.243.60.150,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,6.42
8.222.160.176,2095,2095,false,SIN,Asia Pacific,Singapore,7,6.42
8.219.83.201,8880,8880,false,SIN,Asia Pacific,Singapore,24,6.42
8.219.120.87,2082,2082,false,SIN,Asia Pacific,Singapore,37,6.41
47.243.42.219,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,6.41
47.237.95.140,2087,2087,true,SIN,Asia Pacific,Singapore,72,6.41
8.218.155.238,8443,8443,true,HKG,Asia Pacific,Hong Kong,109,6.41
8.219.189.143,2086,2086,false,SIN,Asia Pacific,Singapore,14,6.41
47.242.36.78,2052,2052,false,HKG,Asia Pacific,Hong Kong,78,6.40
8.222.136.247,2052,2052,false,SIN,Asia Pacific,Singapore,4,6.40
8.222.134.170,8080,8080,false,SIN,Asia Pacific,Singapore,4,6.40
47.236.180.51,2053,2053,true,SIN,Asia Pacific,Singapore,43,6.39
47.236.10.100,80,80,false,SIN,Asia Pacific,Singapore,11,6.39
8.217.207.60,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,6.39
47.237.100.206,80,80,false,SIN,Asia Pacific,Singapore,47,6.39
47.243.74.220,2096,2096,true,HKG,Asia Pacific,Hong Kong,60,6.38
8.219.98.13,8880,8880,false,SIN,Asia Pacific,Singapore,34,6.38
47.76.80.72,2096,2096,true,HKG,Asia Pacific,Hong Kong,53,6.37
47.236.172.95,2082,2082,false,SIN,Asia Pacific,Singapore,18,6.37
47.237.94.140,8880,8880,false,SIN,Asia Pacific,Singapore,22,6.37
47.236.144.48,2053,2053,true,SIN,Asia Pacific,Singapore,65,6.37
47.236.149.107,2087,2087,true,SIN,Asia Pacific,Singapore,74,6.37
8.217.91.121,2053,2053,true,HKG,Asia Pacific,Hong Kong,71,6.36
8.210.192.93,8443,8443,true,HKG,Asia Pacific,Hong Kong,37,6.36
8.219.98.13,8080,8080,false,SIN,Asia Pacific,Singapore,56,6.36
8.218.18.235,2053,2053,true,HKG,Asia Pacific,Hong Kong,79,6.36
47.243.203.119,2087,2087,true,HKG,Asia Pacific,Hong Kong,40,6.36
8.222.164.209,2083,2083,true,SIN,Asia Pacific,Singapore,70,6.36
8.219.6.150,8080,8080,false,SIN,Asia Pacific,Singapore,6,6.36
8.219.240.160,2053,2053,true,SIN,Asia Pacific,Singapore,81,6.35
47.236.253.41,2095,2095,false,SIN,Asia Pacific,Singapore,21,6.35
8.222.174.108,8080,8080,false,SIN,Asia Pacific,Singapore,7,6.34
8.210.55.134,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,6.34
47.236.123.133,80,80,false,SIN,Asia Pacific,Singapore,14,6.34
47.243.67.28,2096,2096,true,HKG,Asia Pacific,Hong Kong,35,6.34
47.236.144.208,80,80,false,SIN,Asia Pacific,Singapore,4,6.34
47.236.118.216,2086,2086,false,SIN,Asia Pacific,Singapore,16,6.33
8.210.175.109,80,80,false,HKG,Asia Pacific,Hong Kong,41,6.33
8.219.117.198,2096,2096,true,SIN,Asia Pacific,Singapore,88,6.33
8.222.144.50,8880,8880,false,SIN,Asia Pacific,Singapore,24,6.33
8.222.193.65,8443,8443,true,SIN,Asia Pacific,Singapore,40,6.33
47.236.125.62,2083,2083,true,NRT,Asia Pacific,Tokyo,152,6.33
8.222.174.108,2095,2095,false,SIN,Asia Pacific,Singapore,5,6.33
47.236.205.188,2095,2095,false,SIN,Asia Pacific,Singapore,18,6.33
47.236.144.208,2082,2082,false,SIN,Asia Pacific,Singapore,10,6.33
47.242.232.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,76,6.33
47.243.234.9,2087,2087,true,HKG,Asia Pacific,Hong Kong,62,6.32
8.218.211.17,80,80,false,HKG,Asia Pacific,Hong Kong,49,6.31
8.222.162.45,2082,2082,false,SIN,Asia Pacific,Singapore,32,6.31
8.217.121.207,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,6.31
8.217.239.116,2086,2086,false,HKG,Asia Pacific,Hong Kong,54,6.30
8.210.55.134,8080,8080,false,HKG,Asia Pacific,Hong Kong,54,6.30
8.222.183.242,2083,2083,true,SIN,Asia Pacific,Singapore,114,6.30
47.243.234.9,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,6.30
47.236.10.100,2053,2053,true,SIN,Asia Pacific,Singapore,103,6.30
47.243.234.9,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,6.30
8.210.156.6,443,443,true,HKG,Asia Pacific,Hong Kong,50,6.29
47.237.0.31,80,80,false,SIN,Asia Pacific,Singapore,39,6.29
8.219.110.81,2095,2095,false,SIN,Asia Pacific,Singapore,6,6.29
8.217.147.230,2096,2096,true,HKG,Asia Pacific,Hong Kong,41,6.29
47.236.169.164,2083,2083,true,SIN,Asia Pacific,Singapore,98,6.28
8.222.137.192,2083,2083,true,SIN,Asia Pacific,Singapore,32,6.28
47.243.42.219,2096,2096,true,HKG,Asia Pacific,Hong Kong,82,6.28
47.236.118.216,8080,8080,false,SIN,Asia Pacific,Singapore,28,6.27
8.217.145.40,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,6.27
47.242.17.250,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,6.27
8.217.49.34,2086,2086,false,HKG,Asia Pacific,Hong Kong,34,6.26
8.219.147.58,2087,2087,true,SIN,Asia Pacific,Singapore,48,6.25
8.219.84.214,2096,2096,true,SIN,Asia Pacific,Singapore,59,6.25
8.219.40.37,8080,8080,false,SIN,Asia Pacific,Singapore,11,6.25
47.237.95.140,8080,8080,false,SIN,Asia Pacific,Singapore,24,6.25
47.237.95.156,2087,2087,true,SIN,Asia Pacific,Singapore,67,6.25
8.219.87.30,2086,2086,false,SIN,Asia Pacific,Singapore,14,6.25
8.219.222.98,2086,2086,false,SIN,Asia Pacific,Singapore,6,6.24
47.242.171.94,8880,8880,false,HKG,Asia Pacific,Hong Kong,35,6.24
8.222.214.231,2082,2082,false,SIN,Asia Pacific,Singapore,15,6.24
8.210.101.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,80,6.24
8.217.250.5,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,6.23
8.222.222.64,2052,2052,false,SIN,Asia Pacific,Singapore,15,6.23
8.222.146.222,2083,2083,true,SIN,Asia Pacific,Singapore,78,6.23
8.210.107.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,6.23
47.237.95.156,80,80,false,SIN,Asia Pacific,Singapore,18,6.23
8.222.134.170,2095,2095,false,SIN,Asia Pacific,Singapore,11,6.22
47.243.91.58,8880,8880,false,HKG,Asia Pacific,Hong Kong,51,6.22
47.237.95.146,2053,2053,true,SIN,Asia Pacific,Singapore,149,6.22
8.219.104.37,8880,8880,false,SIN,Asia Pacific,Singapore,12,6.22
47.243.107.148,8443,8443,true,HKG,Asia Pacific,Hong Kong,78,6.22
47.236.104.11,2086,2086,false,SIN,Asia Pacific,Singapore,8,6.22
47.236.118.216,8880,8880,false,SIN,Asia Pacific,Singapore,18,6.22
47.237.94.140,8443,8443,true,SIN,Asia Pacific,Singapore,141,6.21
47.236.253.41,2052,2052,false,SIN,Asia Pacific,Singapore,6,6.21
8.222.150.197,2053,2053,true,SIN,Asia Pacific,Singapore,117,6.21
47.236.130.95,443,443,true,SIN,Asia Pacific,Singapore,96,6.21
47.242.59.216,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,6.21
8.222.160.176,2053,2053,true,SIN,Asia Pacific,Singapore,66,6.21
47.236.87.246,8443,8443,true,SIN,Asia Pacific,Singapore,52,6.20
8.219.248.47,2053,2053,true,SIN,Asia Pacific,Singapore,69,6.20
8.217.121.207,8080,8080,false,HKG,Asia Pacific,Hong Kong,64,6.20
8.217.250.5,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,6.20
8.222.162.45,2086,2086,false,SIN,Asia Pacific,Singapore,14,6.20
8.222.165.117,2053,2053,true,SIN,Asia Pacific,Singapore,123,6.20
47.237.95.156,2096,2096,true,SIN,Asia Pacific,Singapore,114,6.19
8.222.137.192,80,80,false,SIN,Asia Pacific,Singapore,20,6.19
47.237.95.146,2087,2087,true,SIN,Asia Pacific,Singapore,73,6.18
47.242.36.78,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,6.18
8.210.207.214,2083,2083,true,HKG,Asia Pacific,Hong Kong,99,6.18
47.237.95.140,80,80,false,SIN,Asia Pacific,Singapore,35,6.18
47.236.10.182,2083,2083,true,SIN,Asia Pacific,Singapore,73,6.18
8.210.146.108,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,6.17
8.222.208.38,2087,2087,true,SIN,Asia Pacific,Singapore,31,6.17
8.210.203.7,8443,8443,true,HKG,Asia Pacific,Hong Kong,66,6.17
8.210.21.65,2083,2083,true,HKG,Asia Pacific,Hong Kong,53,6.17
8.210.107.246,80,80,false,HKG,Asia Pacific,Hong Kong,43,6.17
8.219.84.214,2053,2053,true,SIN,Asia Pacific,Singapore,81,6.17
8.219.153.237,2053,2053,true,NRT,Asia Pacific,Tokyo,166,6.17
8.219.51.211,2052,2052,false,SIN,Asia Pacific,Singapore,55,6.16
8.222.134.170,8080,8080,false,SIN,Asia Pacific,Singapore,21,6.16
8.222.146.222,2096,2096,true,SIN,Asia Pacific,Singapore,77,6.16
47.236.17.193,8443,8443,true,SIN,Asia Pacific,Singapore,62,6.16
47.236.253.41,2082,2082,false,SIN,Asia Pacific,Singapore,23,6.16
8.222.244.192,2096,2096,true,SIN,Asia Pacific,Singapore,20,6.16
8.210.101.157,80,80,false,HKG,Asia Pacific,Hong Kong,41,6.16
8.218.142.253,2096,2096,true,HKG,Asia Pacific,Hong Kong,75,6.15
47.237.95.140,80,80,false,SIN,Asia Pacific,Singapore,50,6.15
47.237.0.31,8080,8080,false,SIN,Asia Pacific,Singapore,20,6.15
8.219.107.135,2087,2087,true,SIN,Asia Pacific,Singapore,71,6.14
8.210.203.7,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,6.14
8.222.249.190,2082,2082,false,SIN,Asia Pacific,Singapore,5,6.13
47.245.114.163,2095,2095,false,SIN,Asia Pacific,Singapore,5,6.13
8.210.146.108,2052,2052,false,HKG,Asia Pacific,Hong Kong,53,6.13
47.237.83.20,8443,8443,true,SIN,Asia Pacific,Singapore,65,6.13
8.218.52.115,2083,2083,true,HKG,Asia Pacific,Hong Kong,95,6.13
47.236.170.54,2082,2082,false,SIN,Asia Pacific,Singapore,7,6.13
47.242.59.216,2086,2086,false,HKG,Asia Pacific,Hong Kong,35,6.12
8.218.222.36,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,6.12
8.219.83.71,2095,2095,false,SIN,Asia Pacific,Singapore,31,6.12
47.245.126.151,8443,8443,true,SIN,Asia Pacific,Singapore,33,6.12
47.243.203.119,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,6.11
8.222.191.138,2082,2082,false,SIN,Asia Pacific,Singapore,7,6.11
47.236.149.107,2095,2095,false,SIN,Asia Pacific,Singapore,10,6.11
47.237.11.182,2053,2053,true,SIN,Asia Pacific,Singapore,71,6.11
8.219.100.168,2052,2052,false,SIN,Asia Pacific,Singapore,15,6.11
47.236.168.17,2095,2095,false,SIN,Asia Pacific,Singapore,12,6.11
47.243.169.63,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,6.10
47.236.130.95,2086,2086,false,SIN,Asia Pacific,Singapore,6,6.10
8.219.122.55,80,80,false,SIN,Asia Pacific,Singapore,10,6.10
8.210.192.93,2052,2052,false,HKG,Asia Pacific,Hong Kong,61,6.10
8.222.174.108,8080,8080,false,SIN,Asia Pacific,Singapore,48,6.10
8.219.98.13,8443,8443,true,SIN,Asia Pacific,Singapore,59,6.10
47.236.121.23,8443,8443,true,SIN,Asia Pacific,Singapore,34,6.09
8.222.160.176,8080,8080,false,SIN,Asia Pacific,Singapore,22,6.09
47.237.95.140,2096,2096,true,SIN,Asia Pacific,Singapore,74,6.09
8.210.66.190,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,6.09
47.236.171.205,2052,2052,false,SIN,Asia Pacific,Singapore,6,6.09
8.222.160.176,8880,8880,false,SIN,Asia Pacific,Singapore,4,6.09
47.243.74.220,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,6.09
8.218.146.204,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,6.08
47.236.165.25,2086,2086,false,SIN,Asia Pacific,Singapore,37,6.08
47.236.167.231,2087,2087,true,SIN,Asia Pacific,Singapore,17,6.08
8.222.179.231,8080,8080,false,SIN,Asia Pacific,Singapore,10,6.07
8.219.84.214,2052,2052,false,SIN,Asia Pacific,Singapore,10,6.07
47.237.95.140,8080,8080,false,SIN,Asia Pacific,Singapore,37,6.07
8.222.165.117,2096,2096,true,SIN,Asia Pacific,Singapore,19,6.07
8.219.199.220,2096,2096,true,SIN,Asia Pacific,Singapore,99,6.07
47.242.174.27,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,6.07
8.218.48.92,2083,2083,true,HKG,Asia Pacific,Hong Kong,60,6.07
47.236.253.41,2096,2096,true,SIN,Asia Pacific,Singapore,63,6.06
8.217.145.40,8443,8443,true,HKG,Asia Pacific,Hong Kong,76,6.06
47.237.92.26,2086,2086,false,SIN,Asia Pacific,Singapore,18,6.06
8.222.214.231,2052,2052,false,SIN,Asia Pacific,Singapore,4,6.05
47.243.139.243,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,6.05
8.210.245.224,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,6.05
8.219.198.34,80,80,false,SIN,Asia Pacific,Singapore,17,6.04
8.219.106.156,2087,2087,true,SIN,Asia Pacific,Singapore,59,6.03
47.236.202.91,2095,2095,false,SIN,Asia Pacific,Singapore,25,6.03
8.219.199.220,2086,2086,false,SIN,Asia Pacific,Singapore,11,6.03
47.236.87.246,8080,8080,false,SIN,Asia Pacific,Singapore,31,6.03
8.210.101.157,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,6.03
8.219.77.222,2095,2095,false,SIN,Asia Pacific,Singapore,11,6.03
47.243.203.119,8443,8443,true,HKG,Asia Pacific,Hong Kong,83,6.02
47.236.144.156,2096,2096,true,SIN,Asia Pacific,Singapore,43,6.02
8.222.162.45,2052,2052,false,SIN,Asia Pacific,Singapore,22,6.02
8.222.144.50,8080,8080,false,SIN,Asia Pacific,Singapore,15,6.02
8.218.18.235,2096,2096,true,HKG,Asia Pacific,Hong Kong,67,6.02
47.243.27.217,2087,2087,true,HKG,Asia Pacific,Hong Kong,62,6.01
8.219.114.201,2086,2086,false,SIN,Asia Pacific,Singapore,14,6.01
8.217.159.210,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,6.01
47.236.145.85,8880,8880,false,SIN,Asia Pacific,Singapore,11,6.00
47.237.86.185,80,80,false,SIN,Asia Pacific,Singapore,35,6.00
47.243.203.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,70,6.00
47.237.10.1,2082,2082,false,SIN,Asia Pacific,Singapore,16,6.00
8.210.21.65,443,443,true,HKG,Asia Pacific,Hong Kong,55,6.00
47.236.165.25,2082,2082,false,SIN,Asia Pacific,Singapore,5,5.99
47.237.14.220,2095,2095,false,SIN,Asia Pacific,Singapore,24,5.99
47.243.234.9,2053,2053,true,HKG,Asia Pacific,Hong Kong,57,5.99
8.222.193.65,8443,8443,true,SIN,Asia Pacific,Singapore,44,5.99
47.242.155.183,2053,2053,true,HKG,Asia Pacific,Hong Kong,74,5.98
8.222.137.192,2082,2082,false,SIN,Asia Pacific,Singapore,12,5.98
47.243.139.243,2082,2082,false,HKG,Asia Pacific,Hong Kong,90,5.98
47.236.17.193,2053,2053,true,SIN,Asia Pacific,Singapore,75,5.98
47.236.9.152,2086,2086,false,SIN,Asia Pacific,Singapore,41,5.97
47.236.149.107,2086,2086,false,SIN,Asia Pacific,Singapore,37,5.97
8.219.139.13,80,80,false,SIN,Asia Pacific,Singapore,25,5.97
8.217.121.207,8880,8880,false,HKG,Asia Pacific,Hong Kong,56,5.97
8.210.55.134,2082,2082,false,HKG,Asia Pacific,Hong Kong,55,5.97
47.242.176.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,5.97
47.236.146.249,8080,8080,false,SIN,Asia Pacific,Singapore,21,5.97
8.219.77.222,8443,8443,true,SIN,Asia Pacific,Singapore,311,5.97
47.236.97.90,2083,2083,true,SIN,Asia Pacific,Singapore,71,5.96
8.219.114.201,2052,2052,false,SIN,Asia Pacific,Singapore,16,5.96
47.238.6.102,2086,2086,false,HKG,Asia Pacific,Hong Kong,86,5.96
8.219.11.158,8080,8080,false,SIN,Asia Pacific,Singapore,11,5.95
47.245.114.163,2053,2053,true,SIN,Asia Pacific,Singapore,72,5.95
8.222.183.242,8880,8880,false,SIN,Asia Pacific,Singapore,32,5.95
47.236.5.223,8880,8880,false,SIN,Asia Pacific,Singapore,9,5.95
47.245.84.124,2087,2087,true,SIN,Asia Pacific,Singapore,58,5.94
8.209.103.144,443,443,true,FRA,Europe,Frankfurt,276,5.94
8.218.201.73,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,5.94
8.210.55.134,2087,2087,true,HKG,Asia Pacific,Hong Kong,79,5.94
8.222.167.147,8443,8443,true,SIN,Asia Pacific,Singapore,112,5.94
47.236.10.100,8080,8080,false,SIN,Asia Pacific,Singapore,25,5.94
8.222.183.242,2086,2086,false,SIN,Asia Pacific,Singapore,17,5.93
8.217.251.62,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,5.93
8.218.201.73,2096,2096,true,HKG,Asia Pacific,Hong Kong,81,5.93
47.243.234.9,2087,2087,true,HKG,Asia Pacific,Hong Kong,60,5.93
8.219.49.65,2082,2082,false,SIN,Asia Pacific,Singapore,6,5.93
47.236.145.85,2087,2087,true,SIN,Asia Pacific,Singapore,75,5.93
8.219.142.191,80,80,false,SIN,Asia Pacific,Singapore,26,5.92
8.217.147.230,80,80,false,HKG,Asia Pacific,Hong Kong,39,5.92
47.236.169.141,2087,2087,true,SIN,Asia Pacific,Singapore,63,5.92
8.222.249.190,2095,2095,false,SIN,Asia Pacific,Singapore,7,5.92
47.236.144.48,2083,2083,true,SIN,Asia Pacific,Singapore,68,5.92
8.219.99.169,8443,8443,true,SIN,Asia Pacific,Singapore,54,5.92
47.242.252.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,5.91
8.222.164.209,2087,2087,true,SIN,Asia Pacific,Singapore,35,5.91
47.243.90.180,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,5.91
47.237.100.206,2082,2082,false,SIN,Asia Pacific,Singapore,14,5.91
8.222.214.231,2095,2095,false,SIN,Asia Pacific,Singapore,7,5.90
8.210.245.224,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,5.90
8.219.84.214,2086,2086,false,SIN,Asia Pacific,Singapore,16,5.90
47.242.252.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,58,5.90
8.217.147.230,8443,8443,true,HKG,Asia Pacific,Hong Kong,63,5.89
8.219.60.54,8080,8080,false,SIN,Asia Pacific,Singapore,24,5.89
8.217.159.210,8443,8443,true,HKG,Asia Pacific,Hong Kong,79,5.88
8.210.146.108,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,5.88
8.219.113.232,2082,2082,false,SIN,Asia Pacific,Singapore,21,5.88
47.242.157.96,80,80,false,HKG,Asia Pacific,Hong Kong,63,5.88
8.222.156.242,2082,2082,false,SIN,Asia Pacific,Singapore,19,5.88
47.243.203.119,2083,2083,true,HKG,Asia Pacific,Hong Kong,89,5.88
8.219.49.65,2086,2086,false,SIN,Asia Pacific,Singapore,6,5.87
47.242.202.230,8880,8880,false,HKG,Asia Pacific,Hong Kong,63,5.87
47.236.170.54,2083,2083,true,SIN,Asia Pacific,Singapore,91,5.87
8.219.0.162,2052,2052,false,SIN,Asia Pacific,Singapore,23,5.86
47.236.5.223,2052,2052,false,SIN,Asia Pacific,Singapore,18,5.86
47.242.232.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,72,5.86
47.236.130.95,8443,8443,true,SIN,Asia Pacific,Singapore,111,5.86
47.236.169.141,2083,2083,true,SIN,Asia Pacific,Singapore,44,5.85
47.237.82.15,8880,8880,false,SIN,Asia Pacific,Singapore,24,5.85
8.210.66.190,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,5.85
8.210.146.108,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,5.85
47.237.86.185,2095,2095,false,SIN,Asia Pacific,Singapore,27,5.85
47.243.169.63,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,5.84
47.236.169.15,8443,8443,true,SIN,Asia Pacific,Singapore,53,5.84
8.217.147.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,5.83
47.76.77.103,80,80,false,HKG,Asia Pacific,Hong Kong,124,5.83
8.222.144.50,2052,2052,false,SIN,Asia Pacific,Singapore,18,5.83
47.236.169.15,2095,2095,false,SIN,Asia Pacific,Singapore,26,5.83
8.210.192.93,2053,2053,true,HKG,Asia Pacific,Hong Kong,54,5.83
47.242.17.250,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,5.83
47.243.203.119,2086,2086,false,HKG,Asia Pacific,Hong Kong,33,5.82
47.237.81.112,2082,2082,false,SIN,Asia Pacific,Singapore,48,5.82
8.219.191.40,8880,8880,false,SIN,Asia Pacific,Singapore,18,5.82
8.222.193.65,2082,2082,false,SIN,Asia Pacific,Singapore,10,5.81
8.218.243.95,2083,2083,true,HKG,Asia Pacific,Hong Kong,119,5.81
47.236.202.91,2087,2087,true,SIN,Asia Pacific,Singapore,74,5.81
8.218.201.73,2083,2083,true,HKG,Asia Pacific,Hong Kong,75,5.80
47.236.144.156,8080,8080,false,SIN,Asia Pacific,Singapore,13,5.80
47.236.121.23,2086,2086,false,SIN,Asia Pacific,Singapore,16,5.80
8.222.174.108,8880,8880,false,SIN,Asia Pacific,Singapore,31,5.79
8.219.93.5,2095,2095,false,SIN,Asia Pacific,Singapore,9,5.79
8.218.11.90,2082,2082,false,HKG,Asia Pacific,Hong Kong,57,5.79
47.243.60.150,2083,2083,true,HKG,Asia Pacific,Hong Kong,62,5.79
8.218.143.10,2087,2087,true,HKG,Asia Pacific,Hong Kong,79,5.78
47.245.86.230,8443,8443,true,SIN,Asia Pacific,Singapore,36,5.78
47.237.95.146,2082,2082,false,SIN,Asia Pacific,Singapore,22,5.78
8.219.111.147,2096,2096,true,SIN,Asia Pacific,Singapore,75,5.78
8.219.200.145,2086,2086,false,SIN,Asia Pacific,Singapore,14,5.78
47.76.77.103,2053,2053,true,HKG,Asia Pacific,Hong Kong,88,5.77
8.219.100.168,2053,2053,true,SIN,Asia Pacific,Singapore,95,5.77
8.222.193.65,2052,2052,false,SIN,Asia Pacific,Singapore,7,5.77
47.242.252.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,84,5.77
47.237.95.146,8880,8880,false,SIN,Asia Pacific,Singapore,30,5.77
47.237.10.1,8880,8880,false,SIN,Asia Pacific,Singapore,24,5.76
47.236.150.13,2095,2095,false,SIN,Asia Pacific,Singapore,38,5.76
8.219.209.14,2096,2096,true,SIN,Asia Pacific,Singapore,66,5.76
47.76.49.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,5.76
47.243.203.119,2087,2087,true,HKG,Asia Pacific,Hong Kong,90,5.76
8.219.161.129,80,80,false,SIN,Asia Pacific,Singapore,12,5.76
47.237.100.206,2087,2087,true,SIN,Asia Pacific,Singapore,62,5.76
47.236.253.41,2083,2083,true,SIN,Asia Pacific,Singapore,71,5.75
47.236.144.48,2086,2086,false,SIN,Asia Pacific,Singapore,5,5.75
47.76.77.103,8443,8443,true,HKG,Asia Pacific,Hong Kong,79,5.75
47.236.144.48,2052,2052,false,SIN,Asia Pacific,Singapore,29,5.75
47.76.37.57,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,5.75
47.243.67.28,2083,2083,true,HKG,Asia Pacific,Hong Kong,63,5.75
8.222.187.4,2083,2083,true,SIN,Asia Pacific,Singapore,51,5.75
47.237.95.13,8880,8880,false,SIN,Asia Pacific,Singapore,20,5.74
47.236.158.158,2087,2087,true,SIN,Asia Pacific,Singapore,100,5.74
47.237.95.140,2053,2053,true,SIN,Asia Pacific,Singapore,73,5.74
47.242.234.127,2053,2053,true,HKG,Asia Pacific,Hong Kong,91,5.74
8.222.183.242,2095,2095,false,SIN,Asia Pacific,Singapore,37,5.74
8.222.215.228,80,80,false,SIN,Asia Pacific,Singapore,3,5.73
8.219.67.133,8880,8880,false,SIN,Asia Pacific,Singapore,13,5.73
8.219.98.13,2053,2053,true,SIN,Asia Pacific,Singapore,91,5.73
8.222.222.64,2083,2083,true,SIN,Asia Pacific,Singapore,8,5.73
8.219.86.200,80,80,false,SIN,Asia Pacific,Singapore,8,5.73
8.210.207.214,2086,2086,false,HKG,Asia Pacific,Hong Kong,62,5.73
47.236.10.182,8080,8080,false,SIN,Asia Pacific,Singapore,28,5.73
8.222.146.222,2083,2083,true,SIN,Asia Pacific,Singapore,62,5.72
8.210.55.134,2096,2096,true,HKG,Asia Pacific,Hong Kong,118,5.72
47.236.87.246,2083,2083,true,SIN,Asia Pacific,Singapore,61,5.72
47.236.87.246,2087,2087,true,SIN,Asia Pacific,Singapore,112,5.72
8.219.98.13,2087,2087,true,SIN,Asia Pacific,Singapore,79,5.72
47.243.206.150,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,5.72
8.217.149.28,80,80,false,HKG,Asia Pacific,Hong Kong,41,5.72
47.76.159.146,2053,2053,true,HKG,Asia Pacific,Hong Kong,63,5.71
47.242.155.183,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,5.71
